customer_id,phone,current_plan,monthly_bill,data_usage_gb,call_count,sms_count,complaints,tenure_months,intl_calls
USR-01563,+44 7900 960072,Standard,43.18,5.4,152,124,0,3,3
USR-01564,+44 7993 891665,Premium,71.36,30.5,323,174,2,19,6
USR-01565,+44 7552 522038,Basic,31.23,4.4,52,51,1,18,25
USR-01566,+44 7144 792253,Standard,44.3,55.8,478,287,3,11,2
USR-01567,+44 7459 792452,Basic,17.92,3.1,39,156,1,7,1
USR-01568,+44 7815 912464,Basic,29.23,2.5,58,58,1,2,10
USR-01569,+44 7342 514574,Premium,68.02,34.0,260,153,1,2,5
USR-01570,+44 7990 139626,Basic,25.6,4.0,32,86,2,28,0
USR-01571,+44 7632 609816,Unlimited,94.81,550.5,3637,122,0,9,8
USR-01572,+44 7152 308190,Premium,66.23,20.3,271,161,1,43,7
USR-01573,+44 7265 195804,Basic,22.22,3.8,44,120,1,60,0
USR-01574,+44 7981 814427,Unlimited,96.98,486.4,7679,26,0,34,1
USR-01575,+44 7415 556621,Standard,37.32,10.2,86,41,1,5,13
USR-01576,+44 7460 885048,Basic,31.91,3.5,26,140,0,17,2
USR-01577,+44 7932 640346,Premium,70.82,16.3,322,60,0,25,4
USR-01578,+44 7258 960157,Unlimited,91.51,323.3,6915,59,2,5,2
USR-01579,+44 7854 662096,Standard,37.41,12.9,76,47,0,7,2
USR-01580,+44 7382 843867,Premium,59.77,35.0,352,174,1,19,6
USR-01581,+44 7530 682157,Premium,58.68,28.6,276,159,1,1,3
USR-01582,+44 7769 761749,Premium,68.09,31.3,233,76,1,5,14
USR-01583,+44 7679 643473,Basic,20.68,1.6,74,141,2,36,4
USR-01584,+44 7312 778749,Premium,57.39,9.6,81,48,2,4,3
USR-01585,+44 7739 350648,Basic,18.38,2.2,29,32,0,5,2
USR-01586,+44 7231 192681,Unlimited,85.53,456.1,3022,23,0,10,1
USR-01587,+44 7892 556451,Standard,47.29,5.1,182,131,2,6,2
USR-01588,+44 7977 515451,Premium,70.53,9.5,75,14,0,47,1
USR-01589,+44 7464 242111,Premium,56.56,7.5,50,45,0,7,3
USR-01590,+44 7693 674441,Basic,31.7,3.9,34,60,2,31,2
USR-01591,+44 7473 809545,Basic,16.2,4.1,41,152,0,50,31
USR-01592,+44 7841 190904,Basic,20.5,3.3,39,33,0,7,7
USR-01593,+44 7608 606764,Standard,42.38,12.1,182,20,0,19,0
USR-01594,+44 7186 481788,Premium,74.18,21.3,472,118,0,13,6
USR-01595,+44 7903 997906,Standard,38.01,7.0,89,124,2,21,0
USR-01596,+44 7324 907592,Standard,43.65,7.1,211,105,0,19,20
USR-01597,+44 7148 356329,Premium,69.77,23.9,227,177,0,15,6
USR-01598,+44 7396 716564,Unlimited,87.11,71.2,1302,17,0,9,7
USR-01599,+44 7414 293597,Basic,26.08,3.3,27,104,1,9,7
USR-01600,+44 7363 343422,Unlimited,98.73,458.7,7765,68,1,5,0
USR-01601,+44 7427 773238,Premium,70.91,20.1,249,46,1,35,8
USR-01602,+44 7300 113392,Basic,25.85,12.9,270,199,2,36,1
USR-01603,+44 7809 750416,Standard,48.58,12.4,189,26,0,33,11
USR-01604,+44 7212 730243,Basic,33.82,2.5,50,191,1,4,4
USR-01605,+44 7930 220904,Basic,28.19,2.5,50,106,0,2,0
USR-01606,+44 7270 604936,Basic,28.47,4.3,66,82,2,42,2
USR-01607,+44 7592 461585,Premium,59.45,8.4,14,44,0,3,2
USR-01608,+44 7819 360180,Premium,56.93,30.7,311,77,2,3,4
USR-01609,+44 7292 768071,Standard,44.14,26.3,811,135,4,12,14
USR-01610,+44 7888 634098,Premium,58.12,23.9,362,149,0,12,1
USR-01611,+44 7934 983541,Unlimited,91.52,896.8,3058,163,0,23,0
USR-01612,+44 7605 775633,Standard,34.59,7.9,89,68,0,44,13
USR-01613,+44 7705 504673,Basic,25.18,2.8,27,134,1,9,6
USR-01614,+44 7169 629970,Unlimited,85.69,357.0,7675,159,0,5,2
USR-01615,+44 7821 926513,Unlimited,92.08,604.6,3365,117,2,24,8
USR-01616,+44 7330 323918,Premium,72.33,26.3,335,137,1,51,3
USR-01617,+44 7925 824824,Basic,29.42,1.7,74,130,0,22,2
USR-01618,+44 7572 297053,Standard,49.81,31.9,875,182,4,17,0
USR-01619,+44 7619 190771,Standard,42.49,5.2,98,144,0,3,2
USR-01620,+44 7807 131883,Basic,15.69,17.5,220,100,3,12,4
USR-01621,+44 7714 942789,Standard,38.47,10.5,110,58,1,1,6
USR-01622,+44 7334 775283,Standard,42.2,9.6,86,93,0,18,0
USR-01623,+44 7465 675457,Unlimited,85.75,424.8,3828,180,0,4,5
USR-01624,+44 7744 779130,Standard,47.62,11.1,118,134,1,28,0
USR-01625,+44 7132 530230,Unlimited,85.07,446.4,4582,89,0,12,4
USR-01626,+44 7837 386788,Basic,32.09,3.9,56,50,2,46,8
USR-01627,+44 7795 320356,Basic,33.08,2.2,66,142,1,12,3
USR-01628,+44 7869 669879,Basic,16.25,3.6,78,63,1,20,2
USR-01629,+44 7771 583151,Standard,38.18,6.0,205,22,0,25,4
USR-01630,+44 7125 713133,Premium,58.2,3.5,85,18,0,24,1
USR-01631,+44 7389 941775,Premium,73.2,37.7,471,23,0,17,0
USR-01632,+44 7977 132604,Standard,49.53,10.2,78,128,0,10,0
USR-01633,+44 7159 874453,Standard,43.44,9.9,114,37,0,55,6
USR-01634,+44 7389 349637,Basic,34.84,3.8,76,62,1,21,12
USR-01635,+44 7138 544572,Standard,32.4,10.7,210,163,0,22,10
USR-01636,+44 7261 415221,Standard,40.27,11.3,169,33,1,60,6
USR-01637,+44 7341 736838,Basic,16.26,3.0,52,104,0,12,2
USR-01638,+44 7447 997535,Basic,32.09,4.5,43,111,1,10,0
USR-01639,+44 7310 990651,Premium,56.42,15.1,363,41,0,4,1
USR-01640,+44 7293 402121,Standard,49.98,4.7,165,109,1,36,0
USR-01641,+44 7549 140521,Standard,43.73,10.9,219,189,0,14,2
USR-01642,+44 7700 842845,Premium,71.14,9.2,67,30,1,33,1
USR-01643,+44 7498 532788,Basic,30.52,10.0,241,287,3,35,0
USR-01644,+44 7552 490713,Standard,42.3,49.8,783,195,3,3,2
USR-01645,+44 7941 274457,Premium,69.68,18.3,407,80,1,26,0
USR-01646,+44 7148 396267,Premium,73.57,35.9,311,128,0,8,1
USR-01647,+44 7333 352152,Standard,49.35,13.4,229,82,2,60,4
USR-01648,+44 7910 246652,Premium,68.06,7.3,88,21,3,3,3
USR-01649,+44 7186 771252,Standard,49.3,37.3,856,169,5,1,2
USR-01650,+44 7572 709819,Premium,71.47,34.3,401,25,1,14,5
USR-01651,+44 7411 238992,Standard,43.64,5.3,231,38,2,60,1
USR-01652,+44 7127 953792,Premium,71.8,20.5,138,108,1,11,7
USR-01653,+44 7601 678514,Premium,60.34,6.1,23,21,1,60,10
USR-01654,+44 7352 656195,Unlimited,86.73,163.2,333,11,3,1,14
USR-01655,+44 7249 880889,Standard,31.55,11.9,183,88,0,9,7
USR-01656,+44 7959 770008,Standard,35.01,56.3,684,319,2,25,1
USR-01657,+44 7715 611314,Basic,18.55,1.5,36,64,1,24,6
USR-01658,+44 7353 681854,Basic,26.35,4.2,63,137,0,1,2
USR-01659,+44 7290 725929,Unlimited,90.94,779.7,5353,62,1,4,1
USR-01660,+44 7888 992571,Premium,55.66,31.1,345,104,0,3,11
USR-01661,+44 7287 747520,Premium,59.16,3.4,22,37,1,4,2
USR-01662,+44 7727 694684,Basic,23.94,2.9,54,192,2,8,13
USR-01663,+44 7808 731042,Standard,44.27,5.3,78,192,1,14,8
USR-01664,+44 7422 996149,Standard,44.14,6.5,154,57,0,1,6
USR-01665,+44 7994 441214,Basic,33.34,4.3,58,193,1,33,3
USR-01666,+44 7167 965105,Basic,16.51,2.3,71,61,1,11,6
USR-01667,+44 7517 353428,Standard,45.44,6.9,203,134,2,5,4
USR-01668,+44 7883 481264,Standard,45.33,10.9,136,192,1,58,4
USR-01669,+44 7952 538586,Standard,35.62,9.9,126,82,0,9,7
USR-01670,+44 7366 191766,Basic,21.95,2.9,39,140,0,13,0
USR-01671,+44 7780 232200,Basic,15.11,3.6,61,175,0,9,2
USR-01672,+44 7587 172841,Basic,22.86,4.4,30,25,1,39,0
USR-01673,+44 7429 212874,Standard,33.03,10.7,145,75,0,14,2
USR-01674,+44 7130 283712,Premium,63.23,40.2,311,161,1,60,0
USR-01675,+44 7126 881158,Unlimited,100.85,780.5,3774,191,0,8,4
USR-01676,+44 7933 739506,Standard,38.17,8.6,64,175,2,13,2
USR-01677,+44 7428 112455,Premium,56.82,20.2,459,119,0,5,2
USR-01678,+44 7279 175627,Basic,20.07,10.4,149,213,3,15,17
USR-01679,+44 7436 645534,Unlimited,86.46,408.2,3474,132,2,7,0
USR-01680,+44 7466 191410,Premium,69.85,43.0,405,33,1,3,16
USR-01681,+44 7426 224320,Premium,55.56,43.0,452,153,1,37,1
USR-01682,+44 7148 761160,Standard,39.6,13.0,91,69,1,28,11
USR-01683,+44 7747 611145,Standard,44.57,6.2,113,64,1,14,2
USR-01684,+44 7762 550650,Standard,30.02,7.4,174,20,1,16,5
USR-01685,+44 7279 841259,Premium,65.28,28.1,350,122,1,12,1
USR-01686,+44 7918 627895,Standard,33.66,13.4,221,63,0,15,6
USR-01687,+44 7482 208807,Unlimited,102.37,167.9,747,9,3,5,14
USR-01688,+44 7734 514296,Basic,29.02,3.1,24,90,0,30,2
USR-01689,+44 7839 895266,Basic,32.75,1.9,57,35,1,57,0
USR-01690,+44 7288 993279,Basic,34.56,2.3,59,51,2,43,14
USR-01691,+44 7941 530102,Basic,34.67,2.3,27,46,2,19,0
USR-01692,+44 7567 406221,Standard,40.0,11.0,181,103,1,15,1
USR-01693,+44 7243 725833,Basic,23.11,3.4,45,96,1,38,1
USR-01694,+44 7288 960814,Premium,74.19,27.4,435,156,0,8,6
USR-01695,+44 7996 177803,Premium,63.25,42.0,467,34,0,46,5
USR-01696,+44 7286 230735,Premium,67.7,21.0,339,45,0,36,1
USR-01697,+44 7770 220053,Basic,32.83,3.3,75,160,2,7,0
USR-01698,+44 7419 842296,Basic,23.65,3.5,39,21,1,36,0
USR-01699,+44 7902 304531,Unlimited,100.23,311.8,4956,69,0,22,3
USR-01700,+44 7995 477057,Standard,30.74,6.3,116,179,0,13,2
USR-01701,+44 7901 581477,Standard,46.33,7.0,126,135,1,14,5
USR-01702,+44 7248 111674,Standard,37.02,35.6,899,198,5,3,2
USR-01703,+44 7316 348705,Standard,31.43,8.9,211,182,0,23,3
USR-01704,+44 7349 109066,Standard,36.07,9.4,162,181,2,42,3
USR-01705,+44 7542 531396,Premium,68.08,19.6,393,139,0,33,2
USR-01706,+44 7647 825402,Premium,57.53,19.1,475,149,2,19,6
USR-01707,+44 7393 123640,Basic,29.17,7.8,258,168,4,60,1
USR-01708,+44 7430 679056,Unlimited,88.87,526.8,3767,182,0,16,12
USR-01709,+44 7863 744350,Standard,31.93,27.2,533,329,4,19,3
USR-01710,+44 7906 784755,Premium,61.27,41.6,241,65,0,4,0
USR-01711,+44 7820 561293,Premium,73.94,25.8,219,88,1,35,0
USR-01712,+44 7829 298850,Premium,59.35,29.4,386,85,1,16,8
USR-01713,+44 7777 699608,Unlimited,95.97,889.4,5016,87,2,8,0
USR-01714,+44 7327 347834,Basic,17.61,3.7,67,197,0,52,0
USR-01715,+44 7932 388042,Standard,33.31,7.0,98,118,1,13,1
USR-01716,+44 7311 832717,Premium,58.23,6.5,56,29,1,19,0
USR-01717,+44 7167 929324,Basic,18.1,3.0,31,36,1,5,3
USR-01718,+44 7549 549707,Premium,74.68,19.9,267,178,1,12,1
USR-01719,+44 7533 381795,Standard,34.58,12.8,149,75,2,8,7
USR-01720,+44 7265 779311,Premium,55.28,40.3,151,58,1,31,2
USR-01721,+44 7662 674103,Standard,31.07,41.6,888,303,2,5,5
USR-01722,+44 7146 396235,Premium,55.79,19.5,446,78,0,2,14
USR-01723,+44 7800 449763,Premium,69.15,8.3,88,6,2,18,8
USR-01724,+44 7768 313900,Basic,21.62,2.6,39,52,0,15,1
USR-01725,+44 7119 408668,Basic,22.34,15.3,148,388,2,1,20
USR-01726,+44 7891 288105,Basic,28.92,2.6,69,133,1,47,9
USR-01727,+44 7743 113607,Premium,55.45,15.2,371,67,0,16,1
USR-01728,+44 7792 487873,Basic,23.33,9.2,225,220,5,30,1
USR-01729,+44 7733 811411,Standard,49.28,10.5,175,84,1,11,2
USR-01730,+44 7347 493243,Premium,67.52,29.7,151,161,0,25,0
USR-01731,+44 7203 741643,Basic,24.87,2.2,50,140,0,33,5
USR-01732,+44 7138 897588,Unlimited,92.72,366.8,4212,113,1,12,6
USR-01733,+44 7468 513454,Standard,35.4,10.0,124,132,0,36,5
USR-01734,+44 7632 275856,Premium,58.52,38.9,329,46,1,42,3
USR-01735,+44 7688 956777,Premium,61.73,26.3,148,38,2,6,8
USR-01736,+44 7880 577219,Standard,33.06,6.0,148,102,0,2,1
USR-01737,+44 7454 683526,Basic,23.63,2.6,33,138,1,9,4
USR-01738,+44 7652 949456,Basic,22.8,3.9,26,115,2,5,8
USR-01739,+44 7680 927013,Premium,56.5,40.4,414,150,1,60,3
USR-01740,+44 7522 643968,Basic,28.5,3.4,53,55,1,51,1
USR-01741,+44 7904 788722,Standard,30.75,9.2,143,173,1,9,0
USR-01742,+44 7931 315252,Unlimited,102.91,137.3,643,11,3,39,2
USR-01743,+44 7533 604867,Standard,40.35,4.8,170,174,1,1,1
USR-01744,+44 7908 615019,Standard,43.89,50.4,513,293,3,3,0
USR-01745,+44 7494 905305,Standard,32.65,8.4,148,101,1,4,4
USR-01746,+44 7916 766820,Standard,48.37,47.2,574,378,5,32,8
USR-01747,+44 7619 741278,Premium,66.04,42.1,358,74,1,14,0
USR-01748,+44 7217 954441,Basic,24.7,3.5,36,144,1,18,3
USR-01749,+44 7357 247902,Standard,46.27,12.4,114,92,1,5,12
USR-01750,+44 7819 454120,Basic,30.9,9.5,199,332,3,4,4
USR-01751,+44 7898 971295,Basic,32.45,1.6,68,164,1,2,2
USR-01752,+44 7526 719664,Standard,49.21,5.0,175,190,0,14,2
USR-01753,+44 7293 527376,Basic,20.71,1.7,38,130,0,2,6
USR-01754,+44 7703 285678,Basic,22.14,4.2,25,161,1,2,0
USR-01755,+44 7490 606863,Basic,25.62,3.9,79,188,2,4,0
USR-01756,+44 7525 496820,Basic,22.45,2.8,73,101,2,11,9
USR-01757,+44 7101 359350,Premium,68.79,28.0,216,45,1,5,2
USR-01758,+44 7836 192112,Premium,72.9,44.8,466,68,1,2,1
USR-01759,+44 7613 166474,Standard,47.17,10.0,167,161,0,19,0
USR-01760,+44 7377 886383,Basic,18.65,4.3,70,184,1,12,1
USR-01761,+44 7248 522857,Premium,58.46,40.4,347,45,0,18,13
USR-01762,+44 7266 584111,Premium,55.24,41.6,335,151,2,9,3
USR-01763,+44 7234 710227,Premium,73.11,41.8,151,196,1,1,2
USR-01764,+44 7634 610590,Premium,64.29,19.6,141,124,2,18,0
USR-01765,+44 7343 643555,Premium,70.1,24.6,359,143,1,1,11
USR-01766,+44 7776 523515,Standard,45.94,5.6,94,192,0,57,2
USR-01767,+44 7660 932428,Standard,45.3,5.0,89,195,0,28,0
USR-01768,+44 7111 921209,Premium,55.27,33.6,132,28,0,58,0
USR-01769,+44 7604 247436,Basic,30.06,4.0,64,28,2,15,1
USR-01770,+44 7966 945427,Basic,34.88,16.7,207,338,2,2,7
USR-01771,+44 7313 280508,Premium,64.62,15.5,303,70,0,37,7
USR-01772,+44 7227 503611,Premium,72.6,27.1,281,196,1,50,16
USR-01773,+44 7551 467550,Basic,20.56,1.5,30,199,0,6,0
USR-01774,+44 7398 902713,Standard,48.72,52.1,811,163,4,7,4
USR-01775,+44 7183 219821,Standard,31.93,7.1,152,142,0,49,6
USR-01776,+44 7793 989349,Premium,72.19,30.6,429,194,2,5,6
USR-01777,+44 7625 579400,Basic,16.3,4.1,20,98,0,15,10
USR-01778,+44 7300 630066,Basic,20.39,2.8,22,193,1,18,1
USR-01779,+44 7443 873924,Unlimited,88.27,868.1,3981,146,0,1,3
USR-01780,+44 7930 144845,Basic,32.48,4.3,59,54,2,20,2
USR-01781,+44 7698 172998,Standard,47.46,48.6,867,349,3,13,1
USR-01782,+44 7925 108113,Standard,45.91,13.5,151,118,0,32,4
USR-01783,+44 7670 548998,Standard,43.81,49.4,747,135,2,37,1
USR-01784,+44 7782 753895,Standard,30.59,7.9,124,129,1,49,22
USR-01785,+44 7393 417468,Standard,32.72,5.2,159,118,1,30,0
USR-01786,+44 7110 916015,Standard,37.86,7.2,88,176,1,25,1
USR-01787,+44 7826 755643,Premium,72.47,6.9,22,14,3,60,0
USR-01788,+44 7553 386644,Premium,56.64,30.2,460,56,0,20,23
USR-01789,+44 7512 946683,Premium,65.9,22.2,214,148,0,7,4
USR-01790,+44 7564 558051,Premium,65.36,41.5,424,154,1,1,5
USR-01791,+44 7254 225728,Basic,16.63,3.3,26,137,0,18,1
USR-01792,+44 7282 531489,Standard,39.86,10.2,216,198,1,6,9
USR-01793,+44 7194 103285,Standard,41.16,10.1,117,41,0,17,11
USR-01794,+44 7493 626303,Basic,27.42,3.7,20,104,0,12,1
USR-01795,+44 7626 256563,Standard,48.0,4.8,70,187,2,19,0
USR-01796,+44 7274 117248,Standard,48.88,7.7,155,132,1,49,0
USR-01797,+44 7871 920195,Standard,47.57,4.7,107,90,0,13,0
USR-01798,+44 7278 444241,Standard,40.13,12.3,226,147,1,2,14
USR-01799,+44 7767 344793,Premium,57.07,26.5,468,23,2,32,4
USR-01800,+44 7437 606010,Standard,46.79,9.1,70,42,0,13,3
USR-01801,+44 7270 624996,Premium,59.57,33.9,345,46,0,36,5
USR-01802,+44 7101 304298,Basic,25.68,3.5,47,46,2,10,0
USR-01803,+44 7462 284494,Standard,30.81,9.8,154,132,0,29,1
USR-01804,+44 7641 958582,Basic,23.83,1.6,74,23,2,4,7
USR-01805,+44 7307 537681,Standard,47.99,11.1,226,162,1,27,1
USR-01806,+44 7716 534790,Unlimited,95.9,389.8,2281,153,0,52,15
USR-01807,+44 7412 406560,Standard,46.93,44.2,850,101,4,38,0
USR-01808,+44 7970 762465,Standard,44.58,7.1,170,64,1,16,4
USR-01809,+44 7227 606217,Unlimited,95.87,49.6,990,24,0,55,0
USR-01810,+44 7533 543180,Standard,36.31,4.7,220,187,0,1,5
USR-01811,+44 7390 888300,Basic,17.91,2.5,36,170,0,24,4
USR-01812,+44 7468 343155,Basic,26.35,3.4,62,164,1,49,2
USR-01813,+44 7413 621090,Standard,43.21,58.1,420,181,5,7,7
USR-01814,+44 7284 803162,Premium,62.25,43.7,203,132,0,44,0
USR-01815,+44 7523 977867,Basic,27.37,2.4,57,131,1,14,14
USR-01816,+44 7421 326855,Standard,40.87,5.1,88,129,1,44,0
USR-01817,+44 7165 362396,Standard,48.42,11.1,190,160,0,12,2
USR-01818,+44 7331 683835,Basic,27.92,2.9,77,39,1,34,1
USR-01819,+44 7630 675563,Basic,20.34,1.8,69,58,0,5,6
USR-01820,+44 7700 462991,Basic,32.33,4.0,47,109,1,18,2
USR-01821,+44 7779 236479,Unlimited,87.92,552.1,4194,141,0,17,0
USR-01822,+44 7295 662478,Premium,61.96,31.1,395,190,1,4,3
USR-01823,+44 7449 524957,Basic,22.99,3.8,52,48,0,5,2
USR-01824,+44 7579 654953,Basic,32.58,4.2,20,135,0,3,8
USR-01825,+44 7704 760724,Standard,41.76,6.7,149,44,2,16,6
USR-01826,+44 7872 463432,Standard,49.58,12.1,61,131,1,19,3
USR-01827,+44 7608 167684,Standard,39.67,13.5,214,32,1,6,1
USR-01828,+44 7688 313378,Standard,40.88,7.6,69,190,0,5,5
USR-01829,+44 7128 582374,Basic,15.69,8.4,216,352,2,9,1
USR-01830,+44 7319 650585,Basic,31.29,2.5,59,185,1,3,0
USR-01831,+44 7569 261140,Unlimited,101.51,547.0,7353,192,1,34,6
USR-01832,+44 7962 328066,Unlimited,103.97,698.4,3175,45,0,21,1
USR-01833,+44 7780 748758,Premium,56.06,20.5,304,79,1,19,10
USR-01834,+44 7446 558635,Basic,22.06,2.1,64,126,0,6,0
USR-01835,+44 7494 629669,Basic,28.28,2.1,33,81,0,6,15
USR-01836,+44 7863 264706,Standard,40.17,6.9,187,77,0,16,2
USR-01837,+44 7761 351519,Standard,46.02,12.5,168,100,2,7,2
USR-01838,+44 7647 529386,Basic,29.43,19.7,225,246,5,13,0
USR-01839,+44 7462 494312,Premium,71.83,21.0,126,167,2,50,0
USR-01840,+44 7871 300976,Unlimited,96.25,885.1,5064,131,1,20,3
USR-01841,+44 7344 667471,Standard,49.22,4.9,186,74,0,12,8
USR-01842,+44 7279 587030,Standard,39.31,5.2,200,49,2,31,3
USR-01843,+44 7670 385691,Basic,25.81,2.0,73,101,0,30,3
USR-01844,+44 7984 318765,Standard,47.72,13.0,105,93,0,35,0
USR-01845,+44 7221 967554,Basic,26.65,3.0,75,96,1,5,5
USR-01846,+44 7287 370222,Standard,41.59,8.3,177,61,0,45,0
USR-01847,+44 7976 748783,Basic,22.82,2.1,73,67,0,23,0
USR-01848,+44 7264 339199,Premium,73.78,8.9,13,18,0,52,4
USR-01849,+44 7200 256282,Basic,34.98,3.2,69,96,0,22,2
USR-01850,+44 7527 105158,Premium,66.58,38.5,430,177,1,4,3
USR-01851,+44 7448 906438,Basic,25.92,2.6,59,55,1,16,4
USR-01852,+44 7233 980995,Basic,27.57,3.0,44,143,0,5,0
USR-01853,+44 7978 774860,Basic,25.63,3.0,63,33,1,32,8
USR-01854,+44 7523 722415,Standard,34.51,5.2,76,115,1,28,1
USR-01855,+44 7155 585741,Basic,15.17,3.4,24,148,1,21,3
USR-01856,+44 7793 663556,Unlimited,91.78,473.7,3166,143,1,22,10
USR-01857,+44 7642 379702,Basic,25.74,8.4,287,145,3,6,5
USR-01858,+44 7824 966752,Standard,38.01,11.7,186,172,0,14,0
USR-01859,+44 7791 441776,Basic,24.96,4.3,76,46,0,17,2
USR-01860,+44 7229 758928,Basic,30.07,1.5,57,137,2,45,2
USR-01861,+44 7454 160689,Basic,19.79,2.9,45,110,0,18,1
USR-01862,+44 7273 471469,Unlimited,100.24,876.4,4493,89,2,52,6
USR-01863,+44 7936 575540,Standard,45.34,58.8,506,248,2,10,4
USR-01864,+44 7590 968685,Basic,32.6,10.2,253,348,3,5,1
USR-01865,+44 7253 556034,Premium,67.17,4.9,89,15,2,43,7
USR-01866,+44 7923 293646,Unlimited,86.01,839.9,4585,156,2,3,4
USR-01867,+44 7557 193834,Standard,47.49,12.4,225,179,1,32,5
USR-01868,+44 7393 733169,Unlimited,98.71,851.2,6561,136,1,2,2
USR-01869,+44 7355 872751,Basic,26.89,3.5,37,45,2,3,2
USR-01870,+44 7328 191171,Standard,38.48,52.5,893,208,5,27,9
USR-01871,+44 7159 468943,Basic,22.98,4.1,47,30,1,5,26
USR-01872,+44 7112 258319,Standard,41.79,12.0,95,141,1,54,7
USR-01873,+44 7919 688639,Standard,40.86,7.0,235,61,2,4,0
USR-01874,+44 7534 187734,Premium,57.41,17.8,453,121,1,9,6
USR-01875,+44 7990 329153,Standard,33.7,9.1,227,67,0,1,0
USR-01876,+44 7660 754226,Standard,44.62,11.9,194,21,0,60,10
USR-01877,+44 7961 235811,Basic,24.04,4.3,35,148,1,16,1
USR-01878,+44 7171 963194,Standard,43.73,6.5,237,180,1,23,13
USR-01879,+44 7778 205057,Basic,22.95,4.2,45,86,2,17,3
USR-01880,+44 7381 442674,Basic,18.14,3.1,66,95,0,13,2
USR-01881,+44 7849 998606,Basic,28.59,1.8,46,127,1,26,4
USR-01882,+44 7413 101177,Basic,25.16,11.0,153,210,4,19,4
USR-01883,+44 7282 263656,Standard,30.15,7.2,106,196,0,4,13
USR-01884,+44 7532 266471,Standard,39.92,6.1,114,198,1,24,4
USR-01885,+44 7958 228163,Basic,29.35,2.3,68,172,2,9,5
USR-01886,+44 7749 542295,Basic,29.81,3.0,38,153,0,6,9
USR-01887,+44 7412 776326,Premium,69.71,15.5,468,148,2,22,3
USR-01888,+44 7501 966630,Unlimited,93.08,527.0,2185,26,1,17,9
USR-01889,+44 7954 938953,Standard,46.6,10.2,85,85,0,12,2
USR-01890,+44 7136 518487,Basic,17.04,2.7,37,93,0,1,4
USR-01891,+44 7304 127817,Standard,31.22,5.4,62,83,1,23,5
USR-01892,+44 7886 556719,Basic,22.61,2.1,33,180,0,43,1
USR-01893,+44 7966 113302,Premium,62.2,19.3,443,103,0,17,0
USR-01894,+44 7884 414688,Premium,67.82,4.0,72,38,2,8,5
USR-01895,+44 7260 737597,Basic,26.18,1.6,48,103,1,19,2
USR-01896,+44 7329 576559,Basic,24.81,2.1,52,56,2,34,2
USR-01897,+44 7513 759661,Standard,37.53,10.7,196,129,0,37,6
USR-01898,+44 7324 390207,Basic,20.8,1.7,79,45,0,25,0
USR-01899,+44 7946 470889,Premium,64.22,22.9,156,79,0,7,22
USR-01900,+44 7504 379156,Premium,73.72,8.8,48,20,3,8,6
USR-01901,+44 7799 765485,Standard,44.91,6.3,191,43,0,6,3
USR-01902,+44 7390 496424,Standard,30.84,8.2,104,69,0,37,2
USR-01903,+44 7442 418763,Basic,23.69,2.6,20,179,1,15,2
USR-01904,+44 7173 493863,Premium,74.49,31.7,220,79,0,34,2
USR-01905,+44 7705 639519,Standard,33.82,10.7,205,107,0,20,2
USR-01906,+44 7391 698151,Premium,66.34,34.7,384,41,0,24,29
USR-01907,+44 7504 481870,Standard,30.89,23.3,512,135,2,6,4
USR-01908,+44 7449 968003,Basic,19.48,4.5,51,26,1,20,5
USR-01909,+44 7290 381077,Standard,31.59,42.8,734,236,5,19,1
USR-01910,+44 7822 120898,Standard,34.64,6.9,231,75,1,39,0
USR-01911,+44 7412 481939,Unlimited,99.89,801.1,4867,102,0,11,1
USR-01912,+44 7421 662214,Basic,31.06,10.1,252,212,3,3,1
USR-01913,+44 7349 126930,Unlimited,103.34,4.1,754,16,2,60,2
USR-01914,+44 7942 124044,Premium,67.69,35.0,155,188,1,18,3
USR-01915,+44 7144 997351,Standard,33.29,12.2,169,55,1,40,2
USR-01916,+44 7280 223416,Basic,21.87,14.5,270,118,3,4,6
USR-01917,+44 7772 168507,Unlimited,95.39,805.0,7434,187,2,24,15
USR-01918,+44 7532 475631,Standard,47.11,8.7,200,107,0,7,1
USR-01919,+44 7315 298505,Standard,44.38,12.1,152,133,0,29,8
USR-01920,+44 7854 606607,Standard,34.37,8.6,182,163,0,22,10
USR-01921,+44 7395 612811,Basic,27.82,4.2,20,184,1,36,0
USR-01922,+44 7349 384675,Standard,45.03,11.6,188,41,2,32,5
USR-01923,+44 7306 129774,Standard,44.25,9.7,151,197,1,10,1
USR-01924,+44 7393 220801,Premium,63.02,26.9,152,186,2,6,8
USR-01925,+44 7176 252603,Basic,16.34,1.6,77,183,0,33,0
USR-01926,+44 7113 677225,Premium,71.37,22.2,378,147,0,27,8
USR-01927,+44 7401 745154,Basic,31.97,2.5,62,141,0,2,5
USR-01928,+44 7243 643140,Standard,30.12,7.3,195,93,2,41,3
USR-01929,+44 7785 111094,Standard,43.58,6.9,205,107,2,23,1
USR-01930,+44 7997 996191,Standard,34.61,5.3,223,80,1,8,5
USR-01931,+44 7104 828310,Standard,38.59,5.1,67,37,0,14,2
USR-01932,+44 7309 821805,Basic,18.36,9.8,183,144,3,33,2
USR-01933,+44 7697 740247,Standard,38.18,52.0,754,393,5,23,1
USR-01934,+44 7290 113755,Standard,46.3,4.6,165,114,2,60,0
USR-01935,+44 7264 141274,Standard,44.73,7.5,137,60,0,14,2
USR-01936,+44 7798 733750,Basic,16.44,3.9,67,165,1,4,3
